movement_id,sku_id,warehouse_id,warehouse_city,region,movement_type,supplier_id,customer_id,movement_date,expected_date,quantity,unit_cost,stock_before,stock_after,status
MOV001731,SKU_0237,WH_01,Bengaluru,South,Adjustment,,,2026-04-25,2026-04-28,380,1068.29,4957,4577,Completed
MOV003685,SKU_0273,WH_05,Hyderabad,South,Adjustment,,,2026-06-16,2026-06-18,246,646.05,4544,4298,Completed
MOV004943,SKU_0219,WH_01,Bengaluru,South,Outbound,,CUST_052,2026-04-30,2026-04-30,388,1136.06,689,301,Completed
MOV003947,SKU_0221,WH_06,Pune,West,Inbound,SUP_10,,2026-06-22,2026-06-22,33,1021.76,1405,1438,Completed
MOV000902,SKU_0126,WH_02,Mumbai,West,Return,,,2026-04-30,2026-05-01,16,412.74,4492,4508,Pending
MOV001968,SKU_0175,WH_05,Hyderabad,South,Inbound,SUP_06,,2026-06-19,,85,953.9,330,415,Completed
MOV002837,SKU_0193,WH_05,Hyderabad,South,Outbound,,CUST_030,2026-03-01,2026-03-01,440,1223.56,4787,4347,Completed
MOV000109,SKU_0051,WH_06,Pune,West,Inbound,SUP_06,,2026-03-28,2026-03-31,134,90.79,2102,2236,Discrepancy
MOV004882,SKU_0290,WH_02,Mumbai,West,Outbound,,CUST_032,2026-03-13,2026-03-16,226,870.77,1805,1579,Completed
MOV000220,SKU_0170,WH_06,Pune,West,Outbound,,CUST_014,2026-06-15,2026-06-18,490,896.77,1554,1064,Pending
MOV000029,SKU_0221,WH_05,Hyderabad,South,Outbound,,CUST_054,2026-02-20,2026-02-22,164,229.78,2997,2833,Completed
MOV003650,SKU_0051,WH_03,Delhi,North,Inbound,SUP_05,,2026-03-13,2026-03-15,129,400.51,3383,3512,Completed
MOV000461,SKU_0002,WH_06,Pune,West,Inbound,SUP_07,,2026-01-26,2026-01-27,209,221.23,2356,2565,Discrepancy
MOV003626,SKU_0213,WH_02,Mumbai,West,Outbound,,CUST_018,2026-06-02,2026-06-05,137,682.8,1638,1501,Completed
MOV000077,SKU_0297,WH_02,Mumbai,West,Outbound,,CUST_051,2026-03-06,2026-03-07,260,1076.3,823,563,Completed
MOV004546,SKU_0143,WH_01,Bengaluru,South,Inbound,SUP_05,,2026-05-28,2026-05-28,499,437.79,39,,Cancelled
MOV004486,SKU_0098,WH_03,Delhi,North,Outbound,,CUST_092,2026-04-20,2026-04-22,229,879.35,2142,1913,Pending
MOV004841,SKU_0040,WH_02,Mumbai,West,Outbound,,CUST_083,2026-05-15,2026-05-16,399,1653.01,4327,3928,Discrepancy
MOV004366,SKU_0163,WH_05,Hyderabad,South,Outbound,,CUST_032,2026-04-09,2026-04-10,20,697.79,1676,,Cancelled
MOV001584,SKU_0220,WH_02,Mumbai,West,Inbound,SUP_10,,2026-03-14,2026-03-17,156,330.0,2366,,Cancelled
MOV002073,SKU_0041,WH_05,Hyderabad,South,Outbound,,CUST_015,2026-06-18,2026-06-20,54,481.33,4359,4305,Completed
MOV001789,SKU_0220,WH_05,Hyderabad,South,Transfer,,,2026-04-18,2026-04-21,432,1026.96,56,-376,Completed
MOV002956,SKU_0137,WH_05,Hyderabad,South,Transfer,,,2026-01-19,2026-01-19,212,1428.5,764,552,Completed
MOV003880,SKU_0221,WH_03,Delhi,North,Outbound,,CUST_052,2026-03-23,2026-03-25,437,1278.56,368,-129,Completed
MOV003324,SKU_0165,WH_02,Mumbai,West,Outbound,,CUST_002,2026-03-14,2026-03-15,465,678.24,740,275,Completed
MOV001948,SKU_0035,WH_03,Delhi,North,Inbound,SUP_08,,2026-03-17,2026-03-19,255,738.03,3870,4125,Completed
MOV000442,SKU_0014,WH_01,Bengaluru,South,Inbound,SUP_01,,2026-02-25,2026-02-28,308,964.61,659,967,Completed
MOV000740,SKU_0044,WH_05,Hyderabad,South,Inbound,SUP_06,,2026-02-28,2026-03-01,443,684.04,3592,4035,Completed
MOV002212,SKU_0201,WH_03,Delhi,North,Return,,,2026-03-04,2026-03-05,288,979.84,268,556,Discrepancy
MOV003272,SKU_0280,WH_02,Mumbai,West,Transfer,,,2026-03-05,2026-03-08,324,836.21,2417,2093,Completed
MOV003332,SKU_0282,WH_02,Mumbai,West,Return,,,2026-01-14,2026-01-15,156,635.29,4715,4871,Completed
MOV002705,SKU_0071,WH_03,Delhi,North,Adjustment,,,2026-05-31,2026-06-01,489,808.0,1023,534,Completed
MOV002741,SKU_0197,WH_05,Hyderabad,South,Adjustment,,,2026-04-27,2026-04-29,201,1884.07,2557,,Cancelled
MOV000707,SKU_0130,WH_01,Bengaluru,South,Inbound,SUP_03,,2026-01-17,2026-01-18,490,780.61,3734,4224,Discrepancy
MOV000310,SKU_0176,WH_04,Kolkata,East,Outbound,,CUST_012,2026-02-28,2026-03-02,340,1209.99,3494,,Pending
MOV003950,SKU_0194,WH_06,Pune,West,Adjustment,,,2026-03-19,2026-03-19,23,598.01,1490,1513,Discrepancy
MOV002892,SKU_0190,WH_03,Delhi,North,Inbound,SUP_07,,2026-06-03,2026-06-03,401,796.67,3390,3791,Discrepancy
MOV001110,SKU_0287,WH_03,Delhi,North,Adjustment,,,2026-02-14,2026-02-14,370,1765.28,838,468,Completed
MOV000204,SKU_0240,WH_02,Mumbai,West,Inbound,SUP_06,,2026-02-25,2026-02-28,193,1277.22,4757,4950,Completed
MOV000818,SKU_0217,WH_01,Bengaluru,South,Outbound,,CUST_054,2026-06-07,2026-06-10,181,1819.21,3345,-160,Completed
MOV002556,SKU_0060,WH_01,Bengaluru,South,Inbound,SUP_10,,2026-04-03,2026-04-03,161,213.73,4070,4231,Completed
MOV003839,SKU_0200,WH_01,Bengaluru,South,Outbound,,CUST_066,2026-04-25,2026-04-26,321,688.21,1632,1311,Pending
MOV003210,SKU_0254,WH_02,Mumbai,West,Outbound,,CUST_015,2026-02-27,2026-02-27,484,228.94,4018,3534,Completed
MOV003953,SKU_0215,WH_03,Delhi,North,Inbound,SUP_04,,2026-04-16,2026-04-17,211,1034.23,4202,4413,Completed
MOV000476,SKU_0131,WH_01,Bengaluru,South,Outbound,,CUST_024,2026-04-08,2026-04-08,377,774.94,2630,2253,Completed
MOV003781,SKU_0129,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-02-17,2026-02-18,353,594.61,4985,5338,Completed
MOV004750,SKU_0255,WH_04,Kolkata,East,Inbound,SUP_11,,2026-06-19,2026-06-21,39,1285.88,3201,,Discrepancy
MOV004969,SKU_0033,WH_02,Mumbai,West,Transfer,,,2026-04-11,2026-04-13,138,667.29,221,83,Completed
MOV002728,SKU_0271,WH_02,Mumbai,West,Inbound,SUP_05,,2026-06-28,2026-07-01,303,128.25,1484,,Cancelled
MOV002393,SKU_0115,WH_01,Bengaluru,South,Inbound,SUP_03,,2026-02-08,2026-02-10,340,1170.8,3466,3806,Completed
MOV004879,SKU_0150,WH_01,Bengaluru,South,Outbound,,CUST_084,2026-05-08,2026-05-08,356,56.77,357,1,Completed
MOV002822,SKU_0149,WH_03,Delhi,North,Adjustment,,,2026-06-24,2026-06-24,69,378.26,3047,2978,Completed
MOV001014,SKU_0169,WH_01,Bengaluru,South,Inbound,SUP_10,,2026-02-04,2026-02-07,94,162.03,2411,2505,Completed
MOV002456,SKU_0038,WH_03,Delhi,North,Transfer,,,2026-02-18,2026-02-20,268,1573.8,3884,3616,Completed
MOV001385,SKU_0101,WH_02,Mumbai,West,Inbound,SUP_09,,2026-04-29,2026-05-02,464,9022.33,3419,3883,Completed
MOV004423,SKU_0074,WH_04,Kolkata,East,Return,,,2026-05-25,2026-05-25,374,199.55,2518,,Completed
MOV003234,SKU_0073,WH_05,Hyderabad,South,Transfer,,,2026-02-21,2026-02-22,168,963.98,4201,4033,Completed
MOV003606,SKU_0259,WH_01,Bengaluru,South,Inbound,SUP_04,,2026-03-08,2026-03-09,405,515.3,1948,2353,Completed
MOV000434,SKU_0025,WH_05,Hyderabad,South,Outbound,,CUST_064,2026-02-14,2026-02-17,81,1396.82,37,-44,Completed
MOV001061,SKU_0065,WH_05,Hyderabad,South,Return,,,2026-03-08,2026-03-11,317,55.41,4105,4422,Completed
MOV001241,SKU_0272,WH_06,Pune,West,Outbound,,CUST_064,2026-06-28,2026-06-28,104,187.24,4109,-60,Completed
MOV004815,SKU_0141,WH_03,Delhi,North,Outbound,,CUST_028,2026-04-24,2026-04-26,399,605.82,3227,2828,Pending
MOV000017,SKU_0015,WH_01,Bengaluru,South,Transfer,,,2026-05-01,2026-05-03,100,1400.42,2820,2720,Completed
MOV002300,SKU_0064,WH_06,Pune,West,Transfer,,,2026-03-21,2026-03-24,68,380.88,1968,,Cancelled
MOV001016,SKU_0189,WH_02,Mumbai,West,Outbound,,CUST_094,2026-01-08,2026-01-08,101,292.66,4364,4263,Discrepancy
MOV002157,SKU_0276,WH_01,Bengaluru,South,Outbound,,CUST_015,2026-05-16,2026-05-16,209,1019.16,776,567,Completed
MOV003163,SKU_0138,WH_03,Delhi,North,Inbound,SUP_06,,2026-04-15,2026-04-18,166,1989.86,4936,5102,Completed
MOV003460,SKU_0038,WH_05,Hyderabad,South,Outbound,,CUST_009,2026-06-29,2026-07-02,368,1203.38,2748,2380,Completed
MOV003645,SKU_0093,WH_04,Kolkata,East,Outbound,,CUST_032,2026-01-18,2026-01-19,277,1473.08,1373,,Pending
MOV000737,SKU_0224,WH_02,Mumbai,West,Outbound,,CUST_008,2026-01-20,2026-01-22,131,936.49,1228,1097,Completed
MOV001329,SKU_0133,WH_01,Bengaluru,South,Inbound,SUP_06,,2026-01-25,2026-01-28,360,1411.62,3135,3495,Completed
MOV003396,SKU_0019,WH_02,Mumbai,West,Inbound,SUP_09,,2026-03-11,2026-03-11,425,13718.14,2793,3218,Completed
MOV004422,SKU_0277,WH_04,Kolkata,East,Outbound,,CUST_027,2026-01-24,2026-01-25,179,1628.55,3068,,Completed
MOV003810,SKU_0296,WH_05,Hyderabad,South,Inbound,SUP_06,,2026-04-20,2026-04-23,201,322.31,785,986,Completed
MOV002020,SKU_0079,WH_01,Bengaluru,South,Inbound,SUP_11,,2026-05-24,2026-05-24,210,343.62,2805,3015,Completed
MOV003600,SKU_0298,WH_03,Delhi,North,Outbound,,CUST_020,2026-05-12,2026-05-14,208,1830.72,543,,Cancelled
MOV004368,SKU_0050,WH_03,Delhi,North,Outbound,,CUST_022,2026-06-18,2026-06-19,338,69.41,487,149,Completed
MOV001122,SKU_0126,WH_01,Bengaluru,South,Inbound,SUP_05,,2026-04-20,2026-04-23,301,1120.82,145,446,Completed
MOV003228,SKU_0246,WH_06,Pune,West,Outbound,,CUST_037,2026-06-10,2026-06-11,318,1074.01,4592,4274,Completed
MOV003423,SKU_0239,WH_04,Kolkata,East,Outbound,,CUST_053,2026-02-27,2026-03-01,9,802.29,2881,,Discrepancy
MOV001281,SKU_0092,WH_01,Bengaluru,South,Outbound,,CUST_041,2026-03-12,2026-03-13,166,853.19,1636,1470,Completed
MOV004341,SKU_0011,WH_04,Kolkata,East,Adjustment,,,2026-01-31,2026-02-03,107,811.1,372,,Completed
MOV004024,SKU_0094,WH_04,Kolkata,East,Outbound,,CUST_098,2026-06-02,2026-06-02,460,1984.11,2645,,Completed
MOV000531,SKU_0134,WH_06,Pune,West,Inbound,SUP_07,,2026-05-15,2026-05-18,231,950.49,4641,4872,Completed
MOV001601,SKU_0038,WH_04,Kolkata,East,Transfer,,,2026-01-17,2026-01-20,114,1698.05,4573,,Completed
MOV004261,SKU_0269,WH_01,Bengaluru,South,Inbound,SUP_02,,2026-03-13,2026-03-13,83,1167.15,337,420,Completed
MOV002824,SKU_0077,WH_04,Kolkata,East,Outbound,,CUST_055,2026-02-23,2026-02-25,267,1974.5,1937,,Completed
MOV000386,SKU_0282,WH_06,Pune,West,Inbound,SUP_04,,2026-06-30,2026-07-01,190,1544.07,2464,2654,Completed
MOV003146,SKU_0221,WH_01,Bengaluru,South,Inbound,SUP_12,,2026-06-22,2026-06-22,106,1720.9,1450,1556,Completed
MOV001834,SKU_0293,WH_05,Hyderabad,South,Outbound,,CUST_051,2026-04-02,2026-04-05,416,420.91,3375,2959,Completed
MOV002995,SKU_0043,WH_04,Kolkata,East,Outbound,,CUST_044,2026-03-02,2026-03-02,235,819.51,4619,,Completed
MOV001233,SKU_0049,WH_06,Pune,West,Outbound,,CUST_070,2026-01-29,2026-01-29,50,699.52,4322,4272,Completed
MOV000615,SKU_0065,WH_06,Pune,West,Outbound,,CUST_017,,2026-05-27,492,1319.69,4009,3517,Completed
MOV002689,SKU_0295,WH_03,Delhi,North,Outbound,,CUST_043,2026-03-02,2026-03-04,335,1771.99,4712,4377,Completed
MOV000353,SKU_0041,WH_01,Bengaluru,South,Return,,,2026-01-08,2026-01-09,436,1826.79,449,885,Completed
MOV003746,SKU_0035,WH_02,Mumbai,West,Adjustment,,,2026-05-31,2026-06-02,40,143.18,2233,2193,Completed
MOV000406,SKU_0291,WH_02,Mumbai,West,Return,,,2026-06-14,2026-06-14,456,1469.72,1233,1689,Pending
MOV004455,SKU_0050,WH_02,Mumbai,West,Inbound,SUP_06,,2026-06-25,2026-06-26,37,282.21,2835,2872,Completed
MOV003386,SKU_0205,WH_01,Bengaluru,South,Transfer,,,2026-01-06,2026-01-06,378,1339.14,852,474,Completed
MOV000116,SKU_0087,WH_04,Kolkata,East,Outbound,,CUST_099,2026-03-07,2026-03-08,65,701.4,1949,,Completed
MOV000566,SKU_0255,WH_02,Mumbai,West,Outbound,,CUST_084,2026-05-21,,251,1966.16,3846,3595,Completed
MOV000650,SKU_0242,WH_04,Kolkata,East,Transfer,,,2026-05-04,2026-05-05,63,1888.78,3715,,Completed
MOV003603,SKU_0039,WH_06,Pune,West,Adjustment,,,2026-01-26,2026-01-28,252,837.78,3324,3576,Completed
MOV001848,SKU_0189,WH_01,Bengaluru,South,Outbound,,CUST_054,2026-03-21,2026-03-23,20,1498.56,2786,2766,Completed
MOV004029,SKU_0278,WH_04,Kolkata,East,Transfer,,,2026-01-25,2026-01-27,325,1178.13,4528,,Completed
MOV003055,SKU_0193,WH_04,Kolkata,East,Return,,,2026-04-23,2026-04-24,276,1257.48,302,,Completed
MOV002379,SKU_0155,WH_04,Kolkata,East,Outbound,,CUST_036,2026-06-21,2026-06-22,33,351.89,606,,Completed
MOV004350,SKU_0085,WH_05,Hyderabad,South,Adjustment,,,2026-03-27,2026-03-29,196,521.81,3869,3673,Completed
MOV001327,SKU_0300,WH_01,Bengaluru,South,Outbound,,CUST_036,2026-02-24,2026-02-27,250,1769.51,976,726,Completed
MOV001112,SKU_0075,WH_05,Hyderabad,South,Transfer,,,2026-03-24,2026-03-26,162,857.93,4350,4188,Completed
MOV001161,SKU_0262,WH_05,Hyderabad,South,Inbound,SUP_12,,2026-01-08,2026-01-08,206,541.92,4793,4999,Completed
MOV004716,SKU_0114,WH_01,Bengaluru,South,Outbound,,CUST_078,2026-06-24,2026-06-25,393,1322.79,1347,954,Completed
MOV000130,SKU_0108,WH_01,Bengaluru,South,Transfer,,,2026-03-06,2026-03-06,297,328.33,1913,1616,Completed
MOV002077,SKU_0297,WH_05,Hyderabad,South,Outbound,,CUST_100,2026-01-23,2026-01-23,452,1565.64,1085,633,Completed
MOV000018,SKU_0187,WH_01,Bengaluru,South,Inbound,SUP_04,,2026-05-01,2026-05-02,173,448.53,4999,5172,Pending
MOV004730,SKU_0146,WH_05,Hyderabad,South,Inbound,SUP_07,,2026-01-05,2026-01-07,412,1720.44,757,1169,Completed
MOV002839,SKU_0160,WH_03,Delhi,North,Outbound,,CUST_060,2026-05-29,2026-05-30,427,1312.36,4836,4409,Completed
MOV001230,SKU_0190,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-05-22,,165,478.04,3382,3547,Completed
MOV001683,SKU_0293,WH_03,Delhi,North,Inbound,SUP_10,,2026-06-28,2026-06-28,170,1884.96,131,301,Completed
MOV003353,SKU_0187,WH_04,Kolkata,East,Outbound,,CUST_001,2026-06-02,2026-06-03,3,997.91,1088,,Completed
MOV000957,SKU_0284,WH_02,Mumbai,West,Outbound,,CUST_039,2026-01-14,2026-01-14,51,1742.39,4222,4171,Completed
MOV001031,SKU_0088,WH_02,Mumbai,West,Inbound,SUP_08,,2026-03-11,2026-03-14,46,1917.11,2297,2343,Completed
MOV001087,SKU_0189,WH_05,Hyderabad,South,Outbound,,CUST_092,2026-06-19,2026-06-22,349,70.43,2976,2627,Completed
MOV002509,SKU_0073,WH_04,Kolkata,East,Outbound,,CUST_056,2026-06-19,2026-06-22,362,912.43,310,,Cancelled
MOV001880,SKU_0180,WH_06,Pune,West,Transfer,,,2026-06-03,2026-06-04,115,518.1,243,128,Completed
MOV000021,SKU_0080,WH_05,Hyderabad,South,Outbound,,CUST_003,2026-01-04,2026-01-04,270,1511.52,1140,870,Completed
MOV000144,SKU_0242,WH_01,Bengaluru,South,Inbound,SUP_10,,2026-03-04,2026-03-07,376,1501.2,410,786,Completed
MOV000491,SKU_0118,WH_04,Kolkata,East,Inbound,SUP_12,,2026-04-27,2026-04-28,442,405.82,2572,,Cancelled
MOV002979,SKU_0198,WH_02,Mumbai,West,Transfer,,,2026-05-04,2026-05-06,79,1677.53,2214,2135,Completed
MOV002636,SKU_0010,WH_03,Delhi,North,Inbound,SUP_11,,2026-02-13,2026-02-16,136,1270.1,4748,4884,Completed
MOV003173,SKU_0287,WH_06,Pune,West,Transfer,,,2026-01-16,2026-01-16,462,602.06,4942,4480,Completed
MOV004002,SKU_0280,WH_04,Kolkata,East,Transfer,,,2026-03-15,2026-03-18,284,867.2,119,,Discrepancy
MOV000663,SKU_0192,WH_04,Kolkata,East,Outbound,,CUST_037,2026-04-07,2026-04-09,104,587.42,1905,,Completed
MOV003100,SKU_0149,WH_05,Hyderabad,South,Adjustment,,,2026-06-17,2026-06-18,317,941.89,1956,2273,Discrepancy
MOV000881,SKU_0226,WH_01,Bengaluru,South,Inbound,SUP_12,,2026-06-27,2026-06-27,69,480.7,1000,1069,Completed
MOV002579,SKU_0016,WH_05,Hyderabad,South,Return,,,2026-01-01,2026-01-02,467,385.49,1040,1507,Completed
MOV002220,SKU_0039,WH_06,Pune,West,Outbound,,CUST_004,2026-04-26,2026-04-27,212,116.87,1254,1042,Completed
MOV001472,SKU_0280,WH_03,Delhi,North,Outbound,,CUST_024,2026-03-23,2026-03-26,469,1480.38,1625,1156,Discrepancy
MOV000744,SKU_0204,WH_03,Delhi,North,Outbound,,CUST_069,2026-05-31,2026-06-03,145,601.14,1510,1365,Completed
MOV001531,SKU_0166,WH_04,Kolkata,East,Adjustment,,,2026-02-05,2026-02-08,381,1784.51,3158,,Completed
MOV002620,SKU_0071,WH_04,Kolkata,East,Return,,,2026-03-13,2026-03-15,466,759.28,3515,-107,Completed
MOV002541,SKU_0206,WH_05,Hyderabad,South,Return,,,2026-05-29,2026-05-31,269,1988.4,1997,2266,Completed
MOV002545,SKU_0002,WH_01,Bengaluru,South,Outbound,,CUST_047,2026-03-03,2026-03-03,47,839.88,3295,,Cancelled
MOV003045,SKU_0265,WH_01,Bengaluru,South,Outbound,,CUST_081,2026-05-28,2026-05-29,48,1769.97,2375,2327,Completed
MOV003658,SKU_0011,WH_02,Mumbai,West,Inbound,SUP_10,,2026-03-30,2026-04-02,165,947.84,2753,2918,Completed
MOV004453,SKU_0027,WH_02,Mumbai,West,Adjustment,,,2026-01-14,2026-01-15,296,218.35,883,587,Completed
MOV000506,SKU_0160,WH_04,Kolkata,East,Inbound,SUP_09,,2026-04-23,2026-04-26,300,17537.06,3899,,Completed
MOV000063,SKU_0158,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-06-22,2026-06-25,42,551.65,3476,3518,Discrepancy
MOV000507,SKU_0109,WH_06,Pune,West,Inbound,SUP_04,,2026-04-29,2026-04-30,286,1041.79,969,1255,Completed
MOV000855,SKU_0056,WH_05,Hyderabad,South,Inbound,SUP_11,,2026-04-08,2026-04-11,493,1445.57,3626,4119,Completed
MOV001084,SKU_0028,WH_03,Delhi,North,Inbound,SUP_09,,2026-02-09,2026-02-12,472,9594.3,3492,3964,Completed
MOV002647,SKU_0013,WH_06,Pune,West,Adjustment,,,2026-05-04,2026-05-07,142,1201.03,4729,4871,Completed
MOV001665,SKU_0271,WH_03,Delhi,North,Outbound,,CUST_018,2026-02-17,2026-02-17,137,1894.91,2238,2101,Completed
MOV001438,SKU_0284,WH_01,Bengaluru,South,Outbound,,CUST_038,2026-03-28,2026-03-29,127,929.09,2870,2743,Completed
MOV004446,SKU_0080,WH_04,Kolkata,East,Transfer,,,2026-01-27,,208,1083.92,814,,Completed
MOV000731,SKU_0300,WH_03,Delhi,North,Inbound,SUP_05,,2026-01-05,2026-01-06,324,1639.27,2186,2510,Completed
MOV002010,SKU_0120,WH_04,Kolkata,East,Adjustment,,,2026-01-06,2026-01-07,343,442.06,1477,,Discrepancy
MOV002464,SKU_0217,WH_04,Kolkata,East,Inbound,SUP_07,,2026-03-28,2026-03-29,162,1884.8,1429,,Completed
MOV004661,SKU_0127,WH_06,Pune,West,Transfer,,,2026-05-17,2026-05-19,43,56.21,3011,2968,Completed
MOV003284,SKU_0004,WH_04,Kolkata,East,Transfer,,,2026-01-11,2026-01-13,436,1927.94,2924,,Completed
MOV003141,SKU_0241,WH_05,Hyderabad,South,Transfer,,,2026-02-07,2026-02-09,190,1891.03,2748,2558,Completed
MOV001908,SKU_0191,WH_05,Hyderabad,South,Outbound,,CUST_027,2026-06-25,2026-06-27,458,582.81,1334,876,Completed
MOV001985,SKU_0005,WH_06,Pune,West,Outbound,,CUST_037,2026-04-27,2026-04-27,116,1587.5,4397,4281,Discrepancy
MOV000128,SKU_0096,WH_04,Kolkata,East,Inbound,SUP_12,,2026-03-13,2026-03-15,126,1326.09,2624,,Completed
MOV004013,SKU_0265,WH_01,Bengaluru,South,Adjustment,,,2026-02-26,2026-02-26,102,382.69,1809,1707,Completed
MOV000692,SKU_0137,WH_03,Delhi,North,Return,,,2026-05-19,2026-05-20,131,72.35,3025,3156,Completed
MOV003134,SKU_0018,WH_06,Pune,West,Inbound,SUP_11,,2026-05-26,2026-05-29,185,640.48,3691,3876,Discrepancy
MOV000712,SKU_0198,WH_06,Pune,West,Outbound,,CUST_045,2026-01-12,2026-01-14,482,414.74,3100,2618,Discrepancy
MOV002534,SKU_0123,WH_06,Pune,West,Inbound,SUP_03,,2026-04-23,2026-04-26,277,813.56,4462,4739,Completed
MOV004151,SKU_0171,WH_06,Pune,West,Outbound,,CUST_074,2026-04-11,2026-04-11,487,1260.3,3557,3070,Completed
MOV004407,SKU_0115,WH_01,Bengaluru,South,Outbound,,CUST_075,2026-06-03,2026-06-06,270,139.14,3430,3160,Completed
MOV001332,SKU_0120,WH_03,Delhi,North,Outbound,,CUST_028,2026-04-11,2026-04-11,157,327.19,1253,1096,Completed
MOV003505,SKU_0269,WH_01,Bengaluru,South,Return,,,2026-01-27,2026-01-27,296,1543.85,44,340,Completed
MOV000570,SKU_0288,WH_03,Delhi,North,Inbound,SUP_12,,2026-01-04,2026-01-05,170,497.38,1625,1795,Pending
MOV002046,SKU_0093,WH_02,Mumbai,West,Inbound,SUP_06,,2026-01-07,2026-01-10,479,1535.48,2152,2631,Pending
MOV004944,SKU_0027,WH_03,Delhi,North,Outbound,,CUST_026,2026-06-15,2026-06-15,110,1215.6,1103,993,Completed
MOV004410,SKU_0205,WH_02,Mumbai,West,Outbound,,CUST_091,2026-02-09,2026-02-12,455,1623.68,506,51,Discrepancy
MOV000081,SKU_0052,WH_04,Kolkata,East,Transfer,,,2026-02-09,2026-02-09,335,369.19,2221,,Completed
MOV004869,SKU_0232,WH_03,Delhi,North,Outbound,,CUST_065,2026-01-09,2026-01-12,335,292.43,4714,4379,Completed
MOV002943,SKU_0153,WH_01,Bengaluru,South,Transfer,,,2026-01-13,2026-01-13,398,1092.59,4418,4020,Completed
MOV000241,SKU_0240,WH_04,Kolkata,East,Adjustment,,,2026-03-22,2026-03-22,172,1179.37,2734,,Completed
MOV002749,SKU_0208,WH_04,Kolkata,East,Return,,,2026-05-17,2026-05-19,425,1229.29,4514,,Completed
MOV001806,SKU_0231,WH_02,Mumbai,West,Inbound,SUP_02,,2026-03-02,2026-03-03,254,105.12,1326,1580,Completed
MOV002833,SKU_0210,WH_02,Mumbai,West,Outbound,,CUST_043,2026-05-14,2026-05-17,317,101.15,3241,2924,Discrepancy
MOV004035,SKU_0287,WH_04,Kolkata,East,Outbound,,CUST_099,2026-03-23,2026-03-23,432,50.84,3630,,Completed
MOV004246,SKU_0191,WH_05,Hyderabad,South,Adjustment,,,2026-01-06,2026-01-06,251,224.09,1207,956,Discrepancy
MOV002424,SKU_0080,WH_05,Hyderabad,South,Transfer,,,2026-03-22,2026-03-22,460,227.12,513,53,Completed
MOV000864,SKU_0002,WH_03,Delhi,North,Outbound,,CUST_069,2026-04-23,2026-04-23,21,1748.57,1226,1205,Completed
MOV001173,SKU_0115,WH_02,Mumbai,West,Outbound,,CUST_003,2026-06-25,2026-06-26,36,1187.32,4188,4152,Completed
MOV002546,SKU_0290,WH_02,Mumbai,West,Outbound,,CUST_086,2026-06-25,2026-06-27,214,497.89,2968,2754,Completed
MOV003020,SKU_0124,WH_06,Pune,West,Transfer,,,2026-05-15,2026-05-18,368,1665.34,2334,1966,Discrepancy
MOV002188,SKU_0029,WH_04,Kolkata,East,Outbound,,CUST_045,2026-03-23,2026-03-25,418,1175.14,3563,,Completed
MOV001276,SKU_0096,WH_04,Kolkata,East,Adjustment,,,,2026-03-10,110,1855.87,707,,Completed
MOV000992,SKU_0205,WH_02,Mumbai,West,Transfer,,,2026-03-28,2026-03-29,384,1184.28,2251,1867,Completed
MOV003322,SKU_0046,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-05-09,2026-05-09,381,1626.55,2319,2700,Completed
MOV004527,SKU_0150,WH_03,Delhi,North,Outbound,,CUST_081,2026-05-13,2026-05-15,65,593.07,4717,4652,Completed
MOV001846,SKU_0183,WH_05,Hyderabad,South,Inbound,SUP_09,,2026-06-25,2026-06-28,384,10991.12,1103,1487,Completed
MOV004954,SKU_0238,WH_04,Kolkata,East,Inbound,SUP_07,,2026-04-13,2026-04-14,315,1137.76,2562,,Completed
MOV002757,SKU_0021,WH_04,Kolkata,East,Outbound,,CUST_055,2026-01-22,2026-01-25,479,1608.54,3132,,Completed
MOV003261,SKU_0039,WH_04,Kolkata,East,Return,,,2026-02-22,2026-02-23,12,1177.14,3177,,Completed
MOV002783,SKU_0282,WH_03,Delhi,North,Adjustment,,,2026-04-21,2026-04-23,344,880.02,1781,2125,Discrepancy
MOV002523,SKU_0248,WH_03,Delhi,North,Transfer,,,2026-02-08,2026-02-11,305,1075.24,1266,961,Completed
MOV004397,SKU_0136,WH_01,Bengaluru,South,Transfer,,,2026-05-11,2026-05-12,69,1791.92,4866,4797,Completed
MOV003709,SKU_0130,WH_01,Bengaluru,South,Adjustment,,,2026-02-02,2026-02-04,271,1106.68,1072,1343,Completed
MOV003110,SKU_0214,WH_02,Mumbai,West,Return,,,2026-02-22,2026-02-23,275,1142.17,174,449,Completed
MOV002920,SKU_0148,WH_02,Mumbai,West,Return,,,2026-03-18,2026-03-21,141,787.97,3826,3967,Completed
MOV003046,SKU_0115,WH_01,Bengaluru,South,Transfer,,,2026-05-05,2026-05-07,3,1086.42,836,833,Completed
MOV004971,SKU_0157,WH_02,Mumbai,West,Outbound,,CUST_004,2026-01-01,2026-01-01,258,1268.09,970,712,Completed
MOV002346,SKU_0140,WH_03,Delhi,North,Inbound,SUP_09,,2026-04-16,2026-04-17,476,2784.88,4770,5246,Completed
MOV004444,SKU_0069,WH_06,Pune,West,Outbound,,CUST_014,2026-04-08,2026-04-11,452,565.51,4378,3926,Discrepancy
